"wordlist-id","sequence-number","word-id"
"570","33","1791"
"570","32","1795"
"570","31","1709"
"570","30","1777"
"570","29","1754"
"570","28","1730"
"570","27","1761"
"570","26","1866"
"570","25","1803"
"570","24","1690"
"570","23","1742"
"570","22","1685"
"570","21","1732"
"570","20","1828"
"570","19","1704"
"570","18","1835"
"570","17","1816"
"570","16","1854"
"570","15","1727"
"570","14","1772"
"570","13","1706"
"570","12","1868"
"570","11","1750"
"570","10","1851"
"570","9","1755"
"570","8","1765"
"570","7","1811"
"570","6","1771"
"570","5","1717"
"570","4","1748"
"570","3","1747"
"570","2","1875"
"570","1","1809"
"570","0","1745"
"7","59","1814"
"7","58","1878"
"7","57","1790"
"7","56","1804"
"7","55","1855"
"7","54","1737"
"7","53","1689"
"7","52","1736"
"7","51","1844"
"7","50","1853"
"7","49","1710"
"7","48","1850"
"7","47","1778"
"7","46","1815"
"7","45","1744"
"7","44","1693"
"7","43","1764"
"7","42","1831"
"7","41","1768"
"7","40","1697"
"7","39","1770"
"7","38","1775"
"7","37","1722"
"7","36","1759"
"7","35","1799"
"7","34","1787"
"7","33","1832"
"7","32","1683"
"7","31","1823"
"7","30","1723"
"7","29","1757"
"7","28","1830"
"7","27","1734"
"7","26","1714"
"7","25","1807"
"7","24","1842"
"7","23","1789"
"7","22","1819"
"7","21","1783"
"7","20","1780"
"7","19","1784"
"7","18","1708"
"7","17","1788"
"7","16","1813"
"7","15","1793"
"7","14","714"
"7","13","713"
"7","12","1692"
"7","11","1801"
"7","10","1740"
"7","9","1779"
"7","8","1817"
"7","7","1756"
"7","6","1712"
"7","5","1879"
"7","4","1825"
"7","3","1840"
"7","2","1821"
"7","1","1846"
"7","0","1728"
"4","0","1378"
"5","2","1393"
"5","1","1104"
"78","5","5204"
"752","9","1893"
"595","29","5417"
"595","28","3848"
"595","27","18956"
"595","26","3080"
"595","25","4790"
"595","24","1413"
"595","23","4060"
"595","22","9269"
"595","21","9892"
"595","20","8193"
"595","19","20385"
"595","18","5242"
"595","17","5447"
"595","16","10637"
"595","15","2935"
"595","14","2709"
"595","13","7541"
"595","12","10117"
"595","11","3505"
"595","10","1591"
"595","9","10705"
"595","8","4958"
"595","7","9590"
"595","6","3116"
"595","5","3736"
"595","4","627"
"595","3","20384"
"595","2","20383"
"595","1","9265"
"595","0","20382"
"594","49","7971"
"594","48","1481"
"594","47","3264"
"594","46","1631"
"594","45","1630"
"594","44","1629"
"594","43","7970"
"594","42","7969"
"594","41","4901"
"594","40","7968"
"594","39","700"
"594","38","7967"
"594","37","1239"
"594","36","3094"
"594","35","7966"
"594","34","7965"
"594","33","7964"
"594","32","7963"
"594","31","7962"
"594","30","1625"
"594","29","1595"
"594","28","1405"
"594","27","1066"
"594","26","1671"
"594","25","7961"
"594","24","1397"
"594","23","911"
"594","22","2714"
"594","21","920"
"594","20","1182"
"594","19","7960"
"594","18","454"
"594","17","1924"
"594","16","1528"
"594","15","7959"
"594","14","1636"
"594","13","7630"
"594","12","7958"
"594","11","3455"
"594","10","5746"
"594","9","4108"
"594","8","1548"
"594","7","1020"
"594","6","3683"
"594","5","718"
"594","4","7351"
"594","3","817"
"594","2","53"
"594","1","8256"
"594","0","6982"
"8","59","1621"
"8","58","1888"
"8","57","1951"
"8","56","1482"
"8","55","1949"
"8","54","1481"
"8","53","1480"
"8","52","1948"
"8","51","1583"
"8","50","1582"
"8","49","1947"
"8","48","1946"
"8","47","1501"
"8","46","1500"
"8","45","1945"
"8","44","1943"
"8","43","1478"
"8","42","1942"
"8","41","1941"
"8","40","1479"
"8","39","1409"
"8","38","1940"
"8","37","1598"
"8","36","1610"
"8","35","1938"
"8","34","1967"
"8","33","1004"
"8","32","1935"
"8","31","1564"
"8","30","1930"
"8","29","1929"
"8","28","1927"
"8","27","1558"
"8","26","950"
"8","25","1554"
"8","24","1591"
"8","23","1923"
"8","22","768"
"8","21","1519"
"8","20","1417"
"8","19","1370"
"8","18","1917"
"8","17","1913"
"8","16","1911"
"8","15","1253"
"8","14","705"
"8","13","8414"
"8","12","1901"
"8","11","1897"
"8","10","957"
"8","9","1893"
"8","8","1892"
"8","7","594"
"8","6","1891"
"8","5","1619"
"8","4","1565"
"8","3","1473"
"8","2","1528"
"8","1","1885"
"11","36","2053"
"11","35","2052"
"11","34","2780"
"11","33","2050"
"11","32","2049"
"11","31","2048"
"11","30","2047"
"11","29","2046"
"11","28","2045"
"11","27","2044"
"11","26","2043"
"11","25","2042"
"11","24","2041"
"11","23","2040"
"11","22","2039"
"11","21","2038"
"11","20","2037"
"11","19","2036"
"11","18","2035"
"11","17","2034"
"11","16","222"
"11","15","2033"
"11","14","2032"
"11","13","2031"
"11","12","2030"
"11","11","2029"
"11","10","2028"
"11","9","2027"
"11","8","2026"
"11","7","2025"
"11","6","111"
"11","5","2024"
"11","4","2023"
"11","3","2022"
"4369","2","5245"
"11","1","2020"
"3579","8","2666"
"3579","7","21548"
"3579","6","8885"
"3579","5","7799"
"3579","4","1004"
"3579","3","685"
"3579","2","2671"
"3579","1","1165"
"12","37","2101"
"12","36","2100"
"12","35","2099"
"12","34","2095"
"12","33","2089"
"12","32","2088"
"12","31","2087"
"12","30","2086"
"12","29","2085"
"12","28","2084"
"12","27","2083"
"12","26","2082"
"12","25","2081"
"12","24","2080"
"12","23","2079"
"12","22","2078"
"12","21","2077"
"12","20","2076"
"12","19","233"
"12","18","2075"
"12","17","2074"
"12","16","2073"
"12","15","2072"
"12","14","2071"
"12","13","2070"
"12","12","2069"
"12","11","2068"
"12","10","2067"
"12","9","2066"
"12","8","2065"
"12","7","110"
"12","6","2064"
"12","5","2063"
"12","4","2062"
"12","3","2061"
"12","2","2060"
"12","1","2059"
"12","0","2058"
"13","0","2102"
"13","1","2103"
"13","2","2104"
"13","3","2105"
"13","4","2106"
"13","5","2107"
"13","6","2108"
"13","7","2109"
"13","8","2110"
"13","9","73"
"13","10","2111"
"13","11","2112"
"13","12","2113"
"13","13","2114"
"13","14","2115"
"13","15","2116"
"13","16","2117"
"13","17","2118"
"13","18","2119"
"13","19","2120"
"13","20","2121"
"13","21","2122"
"13","22","2123"
"13","23","2124"
"13","24","2125"
"13","25","2126"
"13","26","2127"
"13","27","2128"
"13","28","2129"
"13","29","2130"
"13","30","2131"
"13","31","2132"
"13","32","2133"
"13","33","2134"
"13","34","2135"
"13","35","2136"
"13","36","2137"
"13","37","2138"
"13","38","2139"
"13","39","2140"
"13","40","2141"
"20","0","2725"
"587","3","2494"
"587","2","2493"
"587","1","2492"
"587","0","2491"
"586","59","256"
"586","58","2490"
"586","57","255"
"586","56","2489"
"586","55","2488"
"586","54","2487"
"586","53","2486"
"586","52","2485"
"586","51","2484"
"586","50","2483"
"586","49","2482"
"586","48","2481"
"586","47","2480"
"586","46","2479"
"586","45","2478"
"586","44","2477"
"586","43","216"
"586","42","2476"
"586","41","2475"
"586","40","2474"
"586","39","2473"
"586","38","203"
"586","37","2472"
"586","36","2471"
"586","35","2470"
"586","34","2469"
"586","33","2468"
"586","32","2467"
"586","31","2466"
"586","30","194"
"586","29","2465"
"586","28","2464"
"586","27","2463"
"586","26","2462"
"586","25","2461"
"586","24","2460"
"586","23","2459"
"586","22","2458"
"586","21","2457"
"586","20","179"
"586","19","1905"
"586","18","8414"
"586","17","2456"
"586","16","2455"
"586","15","2454"
"586","14","2453"
"586","13","2452"
"586","12","2451"
"586","11","2450"
"586","10","2449"
"586","9","2448"
"586","8","2447"
"586","7","2446"
"586","6","1456"
"586","5","2445"
"586","4","2444"
"586","3","2443"
"586","2","169"
"586","1","2442"
"586","0","2441"
"648","0","20444"
"585","49","20345"
"585","48","11197"
"585","47","11227"
"585","46","20343"
"585","45","4874"
"585","44","325"
"585","43","9657"
"585","42","20342"
"585","41","3085"
"585","40","20341"
"585","39","1889"
"585","38","20340"
"585","37","5128"
"585","36","20339"
"585","35","3835"
"585","34","5947"
"585","33","10631"
"585","32","4391"
"585","31","20338"
"585","30","7934"
"585","29","20337"
"585","28","10948"
"585","27","20336"
"585","26","1797"
"585","25","8745"
"585","24","20335"
"585","23","11020"
"585","22","20334"
"585","21","1409"
"585","20","10634"
"585","19","20333"
"585","18","613"
"585","17","20332"
"585","16","3164"
"585","15","224"
"585","14","8454"
"585","13","2223"
"585","12","12319"
"585","11","20331"
"585","10","3755"
"585","9","18602"
"585","8","5152"
"585","7","5270"
"585","6","4585"
"585","5","15993"
"585","4","20330"
"585","3","7256"
"585","2","1260"
"585","1","2415"
"641","29","7921"
"641","28","6540"
"641","27","5377"
"641","26","5479"
"641","25","3446"
"641","24","7872"
"641","23","1548"
"641","22","9322"
"641","21","1943"
"641","20","4897"
"641","19","7254"
"641","18","7242"
"641","17","2598"
"641","16","3110"
"641","15","10772"
"584","44","9288"
"584","43","4711"
"584","42","3075"
"584","41","2569"
"584","40","9020"
"584","39","7978"
"584","38","3217"
"584","37","1914"
"584","36","3720"
"584","35","2656"
"584","34","7923"
"584","33","10398"
"584","32","3348"
"584","31","10026"
"584","30","3778"
"584","29","9322"
"584","28","1554"
"584","27","3970"
"584","26","9742"
"584","25","9814"
"584","24","3572"
"584","23","9433"
"584","22","980"
"584","21","9850"
"584","20","9617"
"584","19","9633"
"584","18","1926"
"584","17","1552"
"584","16","961"
"584","15","9616"
"584","14","6806"
"584","13","5883"
"584","12","2944"
"584","11","3544"
"584","10","10577"
"584","9","5303"
"584","8","17647"
"584","7","1518"
"584","6","983"
"584","5","2660"
"584","4","10091"
"584","3","6537"
"584","2","7243"
"584","1","1582"
"584","0","7386"
"641","14","2949"
"641","13","3025"
"641","12","667"
"641","11","6498"
"641","10","1406"
"641","9","8281"
"641","8","5149"
"641","7","7141"
"7405","1","39"
"580","49","1877"
"580","48","11109"
"580","47","11108"
"580","46","921"
"580","45","7715"
"580","44","7714"
"580","43","5041"
"580","42","7713"
"580","41","4741"
"580","40","7712"
"580","39","600"
"580","38","356"
"580","37","507"
"580","36","280"
"580","35","7711"
"580","34","7710"
"14","59","2198"
"14","58","2197"
"14","57","2196"
"14","56","2195"
"14","55","2194"
"14","54","150"
"14","53","2193"
"14","52","2192"
"14","51","2191"
"14","50","2190"
"14","49","2189"
"14","48","2188"
"14","47","2187"
"14","46","2186"
"14","45","2185"
"14","44","2184"
"14","43","2183"
"14","42","2182"
"14","41","2181"
"14","40","2180"
"14","39","2179"
"14","38","2178"
"14","37","2177"
"14","36","2176"
"14","35","2175"
"14","34","2174"
"14","33","2173"
"14","32","2172"
"14","31","2171"
"14","30","2170"
"14","29","2169"
"14","28","2168"
"14","27","2167"
"14","26","2166"
"14","25","2165"
"14","24","2164"
"14","23","2163"
"14","22","2162"
"14","21","2161"
"14","20","2160"
"14","19","2159"
"14","18","2158"
"14","17","2157"
"14","16","2156"
"14","15","90"
"14","14","2155"
"14","13","2154"
"14","12","2153"
"14","11","2152"
"14","10","2151"
"14","9","2150"
"14","8","2149"
"14","7","2148"
"14","6","2147"
"14","5","2146"
"14","4","63"
"14","3","2145"
"14","2","2144"
"14","1","2143"
"14","0","2142"
"16","0","2623"
"580","33","7709"
"580","32","7708"
"580","31","3515"
"580","30","7707"
"580","29","7706"
"580","28","7705"
"580","27","4535"
"580","26","3885"
"580","25","7704"
"580","24","3889"
"580","23","6173"
"580","22","7703"
"580","21","498"
"580","20","7392"
"580","19","7702"
"580","18","7701"
"580","17","7700"
"580","16","4178"
"580","15","494"
"580","14","7699"
"580","13","7698"
"580","12","2940"
"580","11","6170"
"580","10","3459"
"580","9","7697"
"580","8","3512"
"580","7","7696"
"580","6","4085"
"580","5","7695"
"580","4","814"
"580","3","724"
"580","2","3166"
"577","53","7713"
"577","52","7869"
"577","51","1033"
"577","50","7868"
"577","49","1049"
"577","48","7867"
"577","47","7866"
"577","46","657"
"577","45","600"
"577","44","7865"
"577","43","7864"
"577","42","7863"
"577","41","7344"
"577","40","654"
"577","39","7862"
"577","38","7861"
"577","37","4192"
"577","36","1154"
"577","35","360"
"5690","1","7071"
"5733","1","1885"
"574","59","4763"
"574","58","4762"
"574","57","4761"
"574","56","4648"
"574","55","4509"
"574","54","4760"
"574","53","4759"
"574","52","2935"
"574","51","4758"
"574","50","4757"
"574","49","1376"
"574","48","4755"
"574","47","4754"
"574","46","4753"
"574","45","4752"
"574","44","6172"
"574","43","4750"
"574","42","4749"
"574","41","4748"
"574","40","4747"
"574","39","1330"
"574","38","4746"
"574","37","4426"
"574","36","2937"
"574","35","31"
"574","34","368"
"574","33","4744"
"574","32","4743"
"574","31","343"
"574","30","4742"
"574","29","4741"
"574","28","2924"
"574","27","4739"
"574","26","4738"
"574","25","919"
"574","24","1178"
"574","23","4737"
"574","22","4736"
"574","21","4735"
"574","20","4734"
"574","19","4733"
"574","18","4732"
"574","17","372"
"574","16","4777"
"574","15","4776"
"574","14","4729"
"574","13","4728"
"574","12","4727"
"574","11","4214"
"574","10","4630"
"574","9","4725"
"574","8","419"
"574","7","452"
"574","6","847"
"574","5","3197"
"574","4","637"
"574","3","4722"
"574","2","4721"
"1115","2","4755"
"573","59","4718"
"573","58","210"
"573","57","4716"
"573","56","3077"
"573","55","4713"
"573","54","4712"
"573","53","4711"
"573","52","4710"
"573","51","4709"
"573","50","992"
"573","49","4708"
"573","48","4707"
"573","47","4706"
"573","46","4705"
"573","45","4704"
"573","44","4703"
"573","43","4702"
"573","42","4701"
"573","41","4700"
"573","40","4699"
"573","39","4698"
"573","38","3383"
"573","37","4697"
"573","36","4696"
"573","35","4695"
"573","34","4694"
"573","33","4692"
"573","32","4514"
"573","31","4619"
"573","30","1116"
"573","29","4691"
"573","28","4690"
"573","27","4689"
"573","26","3905"
"573","25","4688"
"573","24","4403"
"573","23","4686"
"573","22","4685"
"573","21","4594"
"573","20","1235"
"573","19","4171"
"573","18","4510"
"573","17","4683"
"573","16","4682"
"573","15","4681"
"573","14","4680"
"573","13","4679"
"573","12","4183"
"573","11","4192"
"573","10","334"
"573","9","4678"
"573","8","3675"
"573","7","814"
"573","6","3461"
"573","5","3460"
"573","4","3459"
"573","3","3458"
"573","2","3457"
"573","1","1308"
"572","44","2981"
"572","43","2980"
"572","42","2979"
"572","41","2978"
"572","40","506"
"572","39","2977"
"572","38","2976"
"572","37","2975"
"572","36","421"
"572","35","2974"
"572","34","1293"
"572","33","2973"
"572","32","2972"
"572","31","2971"
"572","30","484"
"572","29","4398"
"572","28","2969"
"572","27","745"
"572","26","2968"
"572","25","2967"
"572","24","2966"
"572","23","2965"
"572","22","2964"
"572","21","2963"
"572","20","2962"
"572","19","323"
"572","18","2961"
"15","59","2440"
"15","58","2439"
"15","57","2438"
"15","56","2437"
"15","55","2436"
"15","54","2435"
"15","53","2434"
"15","52","2433"
"15","51","2432"
"15","50","2431"
"15","49","2430"
"15","48","2429"
"15","47","1914"
"15","46","2428"
"15","45","2427"
"15","44","2426"
"15","43","2425"
"15","42","1894"
"15","41","2424"
"15","40","132"
"15","39","2423"
"15","38","2422"
"15","37","2421"
"15","36","2420"
"15","35","2419"
"15","34","129"
"15","33","2418"
"15","32","2417"
"15","31","2416"
"15","30","2415"
"15","29","1424"
"15","28","2414"
"15","27","2413"
"15","26","2412"
"15","25","2411"
"15","24","2410"
"15","23","2409"
"15","22","105"
"15","21","2408"
"15","20","2407"
"15","19","2406"
"15","18","2405"
"15","17","2622"
"15","16","2403"
"15","15","2402"
"15","14","2401"
"15","13","2400"
"15","12","2399"
"15","11","2398"
"15","10","2397"
"15","9","1411"
"15","8","2396"
"15","7","2395"
"15","6","2394"
"15","5","2393"
"15","4","2392"
"15","3","2391"
"15","2","2390"
"15","1","2389"
"15","0","2388"
"16","1","2624"
"16","2","2625"
"16","3","2629"
"16","4","2626"
"16","5","2627"
"16","6","2630"
"16","7","2631"
"16","8","2628"
"16","9","2632"
"16","10","2633"
"16","11","2634"
"16","12","66"
"16","13","2635"
"16","14","2636"
"16","15","2637"
"16","16","2638"
"16","17","2639"
"16","18","2640"
"16","19","2641"
"16","20","2642"
"16","21","2643"
"17","0","2644"
"17","1","2645"
"17","2","2646"
"17","3","2647"
"17","4","2648"
"17","5","2649"
"17","6","2650"
"17","7","2651"
"17","8","2652"
"17","9","2653"
"18","28","2679"
"18","27","2678"
"18","26","2677"
"18","25","2676"
"18","24","2675"
"18","23","2674"
"18","22","2673"
"18","21","2672"
"18","20","2671"
"18","19","830"
"18","18","2670"
"18","17","2669"
"18","16","2716"
"18","15","2667"
"18","14","2666"
"18","13","2665"
"18","12","2664"
"18","11","2663"
"18","10","1535"
"18","9","2724"
"18","8","2661"
"18","7","986"
"18","6","1824"
"18","5","2660"
"18","4","2715"
"18","3","1401"
"18","2","2714"
"18","1","2656"
"18","0","2655"
"319","0","3633"
"19","34","2713"
"19","33","2712"
"19","32","2711"
"19","31","2723"
"19","30","2709"
"19","29","2708"
"19","28","2707"
"19","27","1377"
"19","26","2706"
"19","25","2705"
"19","24","2704"
"19","23","2721"
"19","22","1260"
"19","21","2701"
"19","20","2700"
"19","19","2699"
"19","18","2698"
"19","17","2697"
"19","16","2696"
"19","15","2695"
"19","14","2694"
"19","13","2693"
"19","12","2719"
"19","11","2691"
"19","10","104"
"19","9","2689"
"19","8","2688"
"19","7","2687"
"19","6","2686"
"19","5","1712"
"19","4","2685"
"19","3","2684"
"19","2","2683"
"19","1","2682"
"19","0","2680"
"20","3","2728"
"20","4","2729"
"20","5","2730"
"20","6","2731"
"20","7","2732"
"20","8","2733"
"20","9","850"
"20","10","2734"
"20","11","2735"
"20","12","2736"
"20","13","2737"
"20","14","2738"
"20","15","2739"
"20","16","2740"
"20","17","2741"
"20","18","2742"
"20","19","2743"
"20","20","2744"
"20","21","2745"
"20","22","2746"
"21","0","1584"
"21","1","2747"
"21","2","2748"
"21","3","2749"
"21","4","2750"
"21","5","2751"
"21","6","1526"
"21","7","2752"
"21","8","2753"
"21","9","2754"
"21","10","2755"
"21","11","174"
"21","12","2756"
"21","13","2757"
"21","14","2758"
"21","15","2759"
"21","16","2760"
"21","17","2761"
"21","18","2762"
"21","19","2763"
"21","20","2764"
"21","21","2765"
"21","22","2766"
"21","23","2767"
